STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LI,Liechtenstein,2020,,0.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LI,Liechtenstein,2021,,0.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LI,Liechtenstein,2022,,0.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LT,Lithuania,2020,,3.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LT,Lithuania,2021,,3.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LT,Lithuania,2022,,3.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LT,Lithuania,2023,,2.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LT,Lithuania,2024,,2.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LU,Luxembourg,2020,,0.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LU,Luxembourg,2021,,0.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LU,Luxembourg,2022,,0.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LU,Luxembourg,2023,,0.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LU,Luxembourg,2024,,0.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LV,Latvia,2020,,4.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LV,Latvia,2021,,4.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LV,Latvia,2022,,5.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LV,Latvia,2023,,3.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",LV,Latvia,2024,,4.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ME,Montenegro,2020,,7.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ME,Montenegro,2021,,6.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ME,Montenegro,2022,,6.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ME,Montenegro,2023,,5.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ME,Montenegro,2024,,5.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MK,North Macedonia,2020,,8.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MK,North Macedonia,2021,,7.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MK,North Macedonia,2022,,7.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MK,North Macedonia,2023,,6.6,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MK,North Macedonia,2024,,6.0,,e,estimated,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MT,Malta,2020,,0.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MT,Malta,2021,,0.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MT,Malta,2022,,0.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MT,Malta,2023,,0.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",MT,Malta,2024,,0.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NL,Netherlands,2020,,1.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NL,Netherlands,2021,,1.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NL,Netherlands,2022,,1.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NL,Netherlands,2023,,1.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NL,Netherlands,2024,,1.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NO,Norway,2020,,1.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NO,Norway,2021,,1.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NO,Norway,2022,,1.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NO,Norway,2023,,2.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",NO,Norway,2024,,2.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PL,Poland,2020,,2.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PL,Poland,2021,,2.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PL,Poland,2022,,2.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PL,Poland,2023,,2.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PL,Poland,2024,,2.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PT,Portugal,2020,,2.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PT,Portugal,2021,,2.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PT,Portugal,2022,,1.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PT,Portugal,2023,,2.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",PT,Portugal,2024,,2.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RO,Romania,2020,,4.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RO,Romania,2021,,4.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RO,Romania,2022,,3.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RO,Romania,2023,,3.9,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RO,Romania,2024,,3.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RS,Serbia,2020,,5.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RS,Serbia,2021,,5.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RS,Serbia,2022,,5.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RS,Serbia,2023,,3.8,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",RS,Serbia,2024,,3.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SE,Sweden,2020,,1.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SE,Sweden,2021,,1.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SE,Sweden,2022,,1.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SE,Sweden,2023,,1.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SE,Sweden,2024,,1.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SI,Slovenia,2020,,1.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SI,Slovenia,2021,,1.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SI,Slovenia,2022,,1.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SI,Slovenia,2023,,1.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SI,Slovenia,2024,,1.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SK,Slovakia,2020,,1.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SK,Slovakia,2021,,1.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SK,Slovakia,2022,,1.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SK,Slovakia,2023,,2.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",SK,Slovakia,2024,,2.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",TR,Türkiye,2020,,6.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",TR,Türkiye,2021,,5.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",TR,Türkiye,2022,,6.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",TR,Türkiye,2023,,6.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",TR,Türkiye,2024,,5.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",UA,Ukraine,2020,,9.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",UA,Ukraine,2021,,10.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",UA,Ukraine,2022,,8.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",UA,Ukraine,2023,,7.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",XK,Kosovo*,2020,,7.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",XK,Kosovo*,2021,,6.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",XK,Kosovo*,2022,,7.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",XK,Kosovo*,2023,,7.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,PC_GDP,Percentage of gross domestic product (GDP),A,"Agriculture, forestry and fishing",B1G,"Value added, gross",XK,Kosovo*,2024,,6.9,,p,provisional,,
